admin_unit_code,sub_unit_code,site_name,plot_name,location_type,year,date,start_time,end_time,observer,visit,interval_length,id_method,distance,flyover_observed,sex,common_name,scientific_name,acceptedtsn,npstaxoncode,aou_code,pif_watchlist_status,regional_stewardship_status,temperature,humidity,sky,wind,disturbance,initial_three_min_cnt,habitat,taxoncode,previously_obs
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Hooded Warbler,Setophaga citrina,950029,773816,HOWA,FALSE,TRUE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Hooded Warbler,Setophaga citrina,950029,773816,HOWA,FALSE,TRUE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0186,Forest,2018,05-07-2018,09:31:00,09:41:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,27.89999962,79.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Black-and-white Warbler,Mniotilta varia,178844,91012,BAWW,FALSE,FALSE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 6,PRWI-0277,Forest,2018,05-07-2018,06:07:00,06:17:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,25,83.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Hooded Warbler,Setophaga citrina,950029,773816,HOWA,FALSE,TRUE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,White-eyed Vireo,Vireo griseus,178991,93552,WEVI,FALSE,FALSE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009,93573,YTVI,FALSE,TRUE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009,93573,YTVI,FALSE,TRUE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 6,PRWI-0276,Forest,2018,05-07-2018,05:45:00,05:55:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,24.89999962,78.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Pine Warbler,Setophaga pinus,950045,890952,PIWA,FALSE,TRUE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Yellow-billed Cuckoo,Coccyzus americanus,177831,89102,YBCU,FALSE,FALSE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,178927,92689,OVEN,FALSE,FALSE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0143,Forest,2018,05-07-2018,07:08:00,07:18:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25.29999924,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,178927,92689,OVEN,FALSE,FALSE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Pine Warbler,Setophaga pinus,950045,890952,PIWA,FALSE,TRUE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,178927,92689,OVEN,FALSE,FALSE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0189,Forest,2018,05-07-2018,06:39:00,06:49:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.5,80.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0145,Forest,2018,05-07-2018,07:47:00,07:57:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Redstart,Setophaga ruticilla,178979,92746,AMRE,FALSE,FALSE,25.5,82.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0145,Forest,2018,05-07-2018,07:47:00,07:57:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.5,82.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0145,Forest,2018,05-07-2018,07:47:00,07:57:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,25.5,82.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0145,Forest,2018,05-07-2018,07:47:00,07:57:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,178927,92689,OVEN,FALSE,FALSE,25.5,82.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0145,Forest,2018,05-07-2018,07:47:00,07:57:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,25.5,82.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0145,Forest,2018,05-07-2018,07:47:00,07:57:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,25.5,82.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0145,Forest,2018,05-07-2018,07:47:00,07:57:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,25.5,82.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0145,Forest,2018,05-07-2018,07:47:00,07:57:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.5,82.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
PRWI,,PRWI 4,PRWI-0145,Forest,2018,05-07-2018,07:47:00,07:57:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,25.5,82.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0144,Forest,2018,05-07-2018,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,25,84.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0144,Forest,2018,05-07-2018,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25,84.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
PRWI,,PRWI 4,PRWI-0144,Forest,2018,05-07-2018,07:28:00,07:38:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25,84.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
